objectid,filename,title,creator,date,description,subject,location,latitude,longitude,collection,identifier,type,format,language,rights,rightsstatement
coll273,lifta_61.jpg,lifta_61.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797883,35.196244,,270,Image;StillImage,image/jpeg,,,
coll274,lifta_62.jpg,lifta_62.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797889,35.196128,,271,Image;StillImage,image/jpeg,,,
coll275,lifta_63.jpg,lifta_63.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797875,35.196308,,272,Image;StillImage,image/jpeg,,,
coll276,lifta_64.jpg,lifta_64.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797875,35.196308,,273,Image;StillImage,image/jpeg,,,
coll277,lifta_65.jpg,lifta_65.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797853,35.196353,,274,Image;StillImage,image/jpeg,,,
coll278,lifta_66.jpg,lifta_66.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797781,35.196608,,275,Image;StillImage,image/jpeg,,,
coll279,lifta_67.jpg,lifta_67.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797781,35.196608,,276,Image;StillImage,image/jpeg,,,
coll280,lifta_68.jpg,lifta_68.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.798508,35.196469,,277,Image;StillImage,image/jpeg,,,
coll281,lifta_69.jpg,lifta_69.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797456,35.192592,,278,Image;StillImage,image/jpeg,,,
coll282,lifta_7.jpg,lifta_7.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.801025,35.201172,,279,Image;StillImage,image/jpeg,,,
coll283,lifta_70.jpg,lifta_70.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797681,35.192653,,280,Image;StillImage,image/jpeg,,,
coll284,lifta_71.jpg,lifta_71.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797531,35.196292,,281,Image;StillImage,image/jpeg,,,
coll285,lifta_72.jpg,lifta_72.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797217,35.196525,,282,Image;StillImage,image/jpeg,,,
coll286,lifta_73.jpg,lifta_73.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797808,35.1963,,283,Image;StillImage,image/jpeg,,,
coll287,lifta_74.jpg,lifta_74.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797772,35.196319,,284,Image;StillImage,image/jpeg,,,
coll288,lifta_75.jpg,lifta_75.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797747,35.1964,,285,Image;StillImage,image/jpeg,,,
coll289,lifta_76.jpg,lifta_76.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797747,35.196431,,286,Image;StillImage,image/jpeg,,,
coll290,lifta_77.jpg,lifta_77.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797778,35.196428,,287,Image;StillImage,image/jpeg,,,
coll291,lifta_78.jpg,lifta_78.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797778,35.196361,,288,Image;StillImage,image/jpeg,,,
coll292,lifta_79.jpg,lifta_79.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797778,35.196289,,289,Image;StillImage,image/jpeg,,,
coll293,lifta_8.jpg,lifta_8.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.8007,35.201022,,290,Image;StillImage,image/jpeg,,,
coll294,lifta_80.jpg,lifta_80.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797758,35.19645,,291,Image;StillImage,image/jpeg,,,
coll295,lifta_81.jpg,lifta_81.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797775,35.196414,,292,Image;StillImage,image/jpeg,,,
coll296,lifta_82.jpg,lifta_82.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797731,35.196397,,293,Image;StillImage,image/jpeg,,,
coll297,lifta_83.jpg,lifta_83.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797731,35.196397,,294,Image;StillImage,image/jpeg,,,
coll298,lifta_84.jpg,lifta_84.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797731,35.196397,,295,Image;StillImage,image/jpeg,,,
coll299,lifta_85.jpg,lifta_85.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797731,35.196397,,296,Image;StillImage,image/jpeg,,,
coll300,lifta_86.jpg,lifta_86.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797711,35.196067,,297,Image;StillImage,image/jpeg,,,
coll301,lifta_87.jpg,lifta_87.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797578,35.195397,,298,Image;StillImage,image/jpeg,,,
coll302,lifta_88.jpg,lifta_88.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797578,35.195397,,299,Image;StillImage,image/jpeg,,,
coll303,lifta_89.jpg,lifta_89.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797578,35.195397,,300,Image;StillImage,image/jpeg,,,
coll304,lifta_9.jpg,lifta_9.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.800806,35.199781,,301,Image;StillImage,image/jpeg,,,
coll305,lifta_90.jpg,lifta_90.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797578,35.195397,,302,Image;StillImage,image/jpeg,,,
coll306,lifta_91.jpg,lifta_91.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797578,35.195397,,303,Image;StillImage,image/jpeg,,,
coll307,lifta_92.jpg,lifta_92.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797578,35.195397,,304,Image;StillImage,image/jpeg,,,
coll308,lifta_93.jpg,lifta_93.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797578,35.195397,,305,Image;StillImage,image/jpeg,,,
coll309,lifta_94.jpg,lifta_94.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797578,35.195397,,306,Image;StillImage,image/jpeg,,,
coll310,lifta_95.jpg,lifta_95.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797769,35.196125,,307,Image;StillImage,image/jpeg,,,
coll311,lifta_96.jpg,lifta_96.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797772,35.196169,,308,Image;StillImage,image/jpeg,,,
coll312,lifta_97.jpg,lifta_97.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797614,35.196439,,309,Image;StillImage,image/jpeg,,,
coll313,lifta_98.jpg,lifta_98.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797614,35.196439,,310,Image;StillImage,image/jpeg,,,
coll314,lifta_99.jpg,lifta_99.jpg,Jeff O'Brien,2017,,,"Lifta, Palestine",31.797603,35.196561,,311,Image;StillImage,image/jpeg,,,
